rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,won_aerial,matches
716,Connor Wickham,eng ENG,FW,Preston,28,1993,0.3,0,0,0,2,1,1,0,0,0,0,0,0,3,2,1,66.7,Matches
717,Jordy de Wijs,nl NED,DF,QPR,26,1995,9.9,0,0,0,2,3,0,0,26,10,0,0,0,56,36,23,61.0,Matches
718,Mallik Wilks,eng ENG,FW,Hull City,22,1998,15.0,2,0,0,15,15,9,12,3,2,1,0,0,45,21,38,35.6,Matches
719,Ben Williams,wls WAL,"MF,DF",Barnsley,22,1999,3.9,0,0,0,5,4,0,12,4,3,0,0,0,18,3,9,25.0,Matches
720,Dylan Williams,eng ENG,DF,Derby County,17,2003,2.7,1,0,0,2,3,0,7,2,2,0,0,0,12,2,8,20.0,Matches
721,Joe Williams,eng ENG,MF,Bristol City,24,1996,13.9,8,0,0,19,19,1,26,19,21,0,0,0,104,14,18,43.8,Matches
722,Jordan Williams,eng ENG,"DF,MF",Barnsley,21,1999,17.5,1,0,0,8,17,1,27,21,21,0,1,0,113,24,22,52.2,Matches
723,Neco Williams,wls WAL,DF,Fulham,20,2001,13.2,2,0,0,16,11,1,64,18,19,0,0,0,70,17,16,51.5,Matches
724,Randell Williams,eng ENG,"DF,FW",Hull City,24,1996,5.3,0,0,0,3,6,1,19,5,5,0,0,0,29,5,21,19.2,Matches
725,Rhys Williams,eng ENG,DF,Swansea City,20,2001,3.3,0,0,0,1,0,0,0,4,2,0,0,0,12,8,2,80.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
726,Chris Willock,eng ENG,"MF,FW",QPR,23,1998,30.7,1,0,0,25,64,18,104,15,24,0,0,0,88,6,35,14.6,Matches
727,Ben Wilmot,eng ENG,DF,Stoke City,21,1999,31.6,10,0,0,27,17,1,39,56,36,0,1,0,215,75,43,63.6,Matches
728,Ben Wilson,eng ENG,GK,Coventry City,28,1992,5.0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,,Matches
729,Harry Wilson,wls WAL,FW,Fulham,24,1997,38.6,6,1,0,38,73,16,162,27,40,1,1,0,165,15,33,31.3,Matches
730,Ryan Wintle,eng ENG,MF,Cardiff City,24,1997,20.2,4,0,0,10,9,0,9,16,10,0,0,0,128,18,14,56.3,Matches
731,Ryan Wintle,eng ENG,MF,Blackpool,24,1997,17.9,3,0,0,12,4,0,44,26,11,0,0,0,127,18,15,54.5,Matches
732,Hannes Wolf,at AUT,"DF,FW",Swansea City,22,1999,17.2,5,0,0,28,13,6,17,7,17,0,0,0,83,13,23,36.1,Matches
733,Matthew Wolfe,eng ENG,MF,Barnsley,21,2000,11.9,5,0,0,19,10,0,3,13,18,0,0,0,70,20,31,39.2,Matches
734,Cauley Woodrow,eng ENG,"FW,MF",Barnsley,26,1994,25.1,3,0,0,27,26,20,57,2,14,1,0,0,69,46,114,28.8,Matches
735,Ryan Woods,eng ENG,MF,Birmingham City,27,1993,25.8,5,1,0,39,13,0,62,28,21,0,1,0,182,31,41,43.1,Matches
736,Joe Worrall,eng ENG,DF,Nott'ham Forest,24,1997,39.0,8,0,0,30,25,1,11,72,39,0,0,0,269,93,61,60.4,Matches
737,D'Margio Wright-Phillips,gd GRN,"FW,MF",Stoke City,19,2001,5.5,0,0,0,6,9,0,8,5,6,0,0,0,24,4,12,25.0,Matches
738,Jerry Yates,eng ENG,FW,Blackpool,24,1996,22.9,4,0,0,29,17,33,6,6,10,0,0,0,75,33,73,31.1,Matches
739,Ryan Yates,eng ENG,MF,Nott'ham Forest,23,1997,40.8,8,0,0,68,78,8,11,50,43,0,1,1,254,98,63,60.9,Matches
740,Andy Yiadom,gh GHA,DF,Reading,29,1991,37.4,7,0,0,50,80,9,79,42,58,1,1,0,189,71,55,56.3,Matches
741,Andre-Frank Zambo Anguissa,cm CMR,MF,Fulham,25,1995,0.9,0,0,0,2,0,0,1,0,1,0,0,0,8,1,2,33.3,Matches
742,Deyovaisio Zeefuik,nl NED,"DF,MF",Blackburn,23,1998,3.1,0,0,0,6,5,1,2,2,0,0,0,0,8,11,6,64.7,Matches
743,Jordan Zemura,zw ZIM,DF,Bournemouth,21,1999,32.4,6,0,0,43,54,4,32,38,25,0,0,0,189,44,59,42.7,Matches
744,Chanka Zimba,eng ENG,FW,Cardiff City,19,2001,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,Matches
745,Philip Zinckernagel,dk DEN,"MF,FW",Nott'ham Forest,26,1994,31.8,5,0,0,63,49,8,96,7,36,0,0,0,155,14,50,21.9,Matches
746,Kenneth Zohore,dk DEN,FW,West Brom,27,1994,0.3,1,0,0,3,0,0,0,0,0,0,0,0,0,2,10,16.7,Matches
