rk,player,nation,pos,squad,age,born,mp,starts,min,90s,gls,ast,g_plus_a,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg_xag,prgc,prgp,prgr,gls_per90,ast_per90,g_plus_a_per90,g_pk_per90,g_plus_a_pk_per90,xg_per90,xag_per90,xg_xag_per90,npxg_per90,npxg_xag_per90,matches
531,Salva Sevilla,es ESP,MF,Mallorca,37,1984,28,17,1507,16.7,5,3,8,1,4,4,2,0,4.8,1.7,2.8,4.5,30,132,14,0.30,0.18,0.48,0.06,0.24,0.29,0.17,0.46,0.10,0.27,Matches
532,David Silva,es ESP,MF,Real Sociedad,35,1986,25,22,1720,19.1,2,4,6,2,0,0,4,1,3.1,3.1,4.5,7.5,65,147,105,0.10,0.21,0.31,0.10,0.31,0.16,0.24,0.39,0.16,0.39,Matches
533,Jonathan Silva,ar ARG,"DF,FW",Getafe,27,1994,9,1,226,2.5,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.2,5,11,9,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
534,Rui Silva,pt POR,GK,Betis,27,1994,22,21,1964,21.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
535,Giuliano Simeone,ar ARG,MF,Atlético Madrid,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
536,Unai Simón,es ESP,GK,Athletic Club,24,1997,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
537,Antonio Sivera,es ESP,GK,Alavés,24,1996,4,3,277,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
538,Rubén Sobrino,es ESP,MF,Valencia,29,1992,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
539,Rubén Sobrino,es ESP,"FW,MF",Cádiz,29,1992,33,19,1861,20.7,4,1,5,4,0,0,4,0,5.4,5.3,1.8,7.1,36,38,87,0.19,0.05,0.24,0.19,0.24,0.26,0.09,0.35,0.26,0.35,Matches
540,Alex Sola,es ESP,"DF,FW",Real Sociedad,22,1999,2,0,41,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,2,1,0.00,0.00,0.00,0.00,0.00,0.18,0.28,0.46,0.18,0.46,Matches
541,Augusto Solari,ar ARG,"MF,DF",Celta Vigo,29,1992,26,4,714,7.9,0,0,0,0,0,0,5,0,0.3,0.3,0.5,0.8,15,18,53,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
542,Roberto Soldado,es ESP,FW,Levante,36,1985,18,7,664,7.4,3,2,5,3,0,0,7,2,3.7,3.7,0.7,4.4,4,14,43,0.41,0.27,0.68,0.41,0.68,0.49,0.09,0.58,0.49,0.58,Matches
543,Carlos Soler,es ESP,MF,Valencia,24,1997,32,28,2474,27.5,11,5,16,4,7,7,4,0,9.1,3.5,4.0,7.6,40,101,89,0.40,0.18,0.58,0.15,0.33,0.33,0.15,0.48,0.13,0.28,Matches
544,Son,es ESP,DF,Levante,27,1994,26,22,1971,21.9,1,0,1,1,0,0,5,1,0.9,0.9,1.3,2.2,37,96,111,0.05,0.00,0.05,0.05,0.05,0.04,0.06,0.10,0.04,0.10,Matches
545,David Soria,es ESP,GK,Getafe,28,1993,38,38,3414,37.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
546,Alberto Soro,es ESP,"MF,FW",Granada,22,1999,16,7,578,6.4,0,0,0,0,0,0,0,0,0.8,0.8,0.5,1.3,8,21,35,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.20,0.12,0.20,Matches
547,Hugo Sotelo,es ESP,FW,Celta Vigo,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
548,Damián Suárez,uy URU,DF,Getafe,33,1988,35,31,2711,30.1,0,3,3,0,0,0,13,0,0.4,0.4,3.0,3.4,33,116,96,0.00,0.10,0.10,0.00,0.10,0.01,0.10,0.11,0.01,0.11,Matches
549,Denis Suárez,es ESP,MF,Celta Vigo,27,1994,38,33,2819,31.3,4,6,10,4,0,0,4,0,2.2,2.2,4.4,6.6,100,216,78,0.13,0.19,0.32,0.13,0.32,0.07,0.14,0.21,0.07,0.21,Matches
550,Luis Suárez,uy URU,FW,Atlético Madrid,34,1987,35,20,1835,20.4,11,2,13,9,2,3,7,0,10.0,7.7,1.3,8.9,16,40,105,0.54,0.10,0.64,0.44,0.54,0.49,0.06,0.55,0.38,0.44,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
551,Mario Suárez,es ESP,DF,Rayo Vallecano,34,1987,14,8,712,7.9,0,0,0,0,0,0,2,0,1.0,1.0,0.0,1.0,5,24,2,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.13,0.12,0.13,Matches
552,Suso,es ESP,FW,Sevilla,27,1993,8,6,384,4.3,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,9,18,39,0.00,0.23,0.23,0.00,0.23,0.08,0.04,0.12,0.08,0.12,Matches
553,Mamadou Sylla,sn SEN,"FW,MF",Alavés,27,1994,13,4,394,4.4,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,5,4,29,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.12,0.10,0.12,Matches
554,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,27,1994,12,1,253,2.8,0,0,0,0,0,0,2,0,1.1,1.1,0.3,1.4,6,8,19,0.00,0.00,0.00,0.00,0.00,0.39,0.11,0.51,0.39,0.51,Matches
555,Alexander Sørloth,no NOR,FW,Real Sociedad,25,1995,33,20,1763,19.6,4,0,4,4,0,0,2,0,5.9,5.9,3.4,9.4,55,33,112,0.20,0.00,0.20,0.20,0.20,0.30,0.18,0.48,0.30,0.48,Matches
556,Tachi,es ESP,DF,Alavés,23,1997,5,2,239,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
557,Renato Tapia,pe PER,MF,Celta Vigo,26,1995,29,13,1412,15.7,0,0,0,0,0,0,10,0,0.5,0.5,0.3,0.8,10,65,6,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
558,Cristian Tello,es ESP,FW,Betis,29,1991,23,5,819,9.1,2,2,4,2,0,0,2,0,1.7,1.7,1.7,3.3,31,25,86,0.22,0.22,0.44,0.22,0.44,0.19,0.18,0.37,0.19,0.37,Matches
559,Nahuel Tenaglia,ar ARG,DF,Alavés,25,1996,14,12,1073,11.9,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,17,42,15,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
560,Marc Tenas,es ESP,"FW,MF",Alavés,20,2001,3,0,54,0.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35,Matches
561,Marc-André ter Stegen,de GER,GK,Barcelona,29,1992,35,35,3150,35.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
562,David Timor,es ESP,MF,Getafe,31,1989,7,3,341,3.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,20,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
563,Mircea Ţîrlea,ro ROU,DF,Alavés,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
564,Raúl de Tomás,es ESP,FW,Espanyol,26,1994,34,33,2914,32.4,17,3,20,12,5,5,7,2,15.1,11.2,1.6,12.8,44,86,191,0.53,0.09,0.62,0.37,0.46,0.47,0.05,0.52,0.34,0.39,Matches
565,Raúl Torrente,es ESP,DF,Granada,19,2001,18,15,1282,14.2,0,0,0,0,0,0,5,0,0.2,0.2,0.7,0.9,10,30,0,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
566,Ferrán Torres,es ESP,FW,Barcelona,21,2000,18,17,1412,15.7,4,4,8,3,1,1,1,0,7.0,6.2,3.1,9.4,34,53,215,0.25,0.25,0.51,0.19,0.45,0.45,0.20,0.65,0.40,0.60,Matches
567,Óliver Torres,es ESP,"MF,FW",Sevilla,26,1994,26,11,1008,11.2,2,3,5,2,0,0,2,0,0.7,0.7,1.4,2.0,24,76,52,0.18,0.27,0.45,0.18,0.45,0.06,0.12,0.18,0.06,0.18,Matches
568,Pau Torres,es ESP,DF,Villarreal,24,1997,33,33,2855,31.7,5,1,6,5,0,0,5,0,3.0,3.0,1.5,4.5,59,162,10,0.16,0.03,0.19,0.16,0.19,0.09,0.05,0.14,0.09,0.14,Matches
569,Roberto Torres,es ESP,"MF,FW",Osasuna,32,1989,28,6,809,9.0,2,2,4,0,2,2,3,0,2.1,0.5,2.3,2.8,7,35,50,0.22,0.22,0.44,0.00,0.22,0.23,0.25,0.48,0.06,0.31,Matches
570,Lucas Torró,es ESP,MF,Osasuna,27,1994,33,32,2725,30.3,1,0,1,1,0,0,10,0,1.6,1.6,0.6,2.2,18,156,27,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,Matches
571,Adama Traoré,es ESP,FW,Barcelona,25,1996,11,4,382,4.2,0,2,2,0,0,0,0,0,0.7,0.7,0.9,1.6,34,10,55,0.00,0.47,0.47,0.00,0.47,0.16,0.21,0.37,0.16,0.37,Matches
572,Óscar Trejo,ar ARG,MF,Rayo Vallecano,33,1988,32,24,2007,22.3,3,9,12,0,3,3,13,0,3.3,0.9,5.0,5.9,53,135,96,0.13,0.40,0.54,0.00,0.40,0.15,0.22,0.37,0.04,0.26,Matches
573,Manu Trigueros,es ESP,"MF,FW",Villarreal,29,1991,35,27,2178,24.2,6,4,10,6,0,0,3,0,5.7,5.7,2.6,8.3,30,185,96,0.25,0.17,0.41,0.25,0.41,0.24,0.11,0.34,0.24,0.34,Matches
574,Kieran Trippier,eng ENG,"DF,FW",Atlético Madrid,30,1990,15,12,976,10.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,14,80,70,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
575,Beñat Turrientes,es ESP,MF,Real Sociedad,19,2002,8,1,207,2.3,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,3,11,6,0.00,0.00,0.00,0.00,0.00,0.18,0.08,0.26,0.18,0.26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
576,Samuel Umtiti,fr FRA,DF,Barcelona,27,1993,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
577,Enes Ünal,tr TUR,FW,Getafe,24,1997,37,33,2798,31.1,16,1,17,14,2,4,8,0,10.4,7.3,1.5,8.8,24,44,127,0.51,0.03,0.55,0.45,0.48,0.34,0.05,0.38,0.24,0.28,Matches
578,Myrto Uzuni,al ALB,"FW,MF",Granada,26,1995,15,9,856,9.5,1,1,2,1,0,0,4,0,1.1,1.1,0.9,2.0,14,12,37,0.11,0.11,0.21,0.11,0.21,0.12,0.10,0.21,0.12,0.21,Matches
579,Álvaro Vadillo,es ESP,"DF,MF",Espanyol,26,1994,3,0,7,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
580,Óscar Valentín,es ESP,MF,Rayo Vallecano,26,1994,35,29,2569,28.5,0,0,0,0,0,0,8,0,1.2,1.2,1.0,2.3,27,140,10,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
581,Germán Valera,es ESP,FW,Real Sociedad,19,2002,3,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,8,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
582,Martin Valjent,sk SVK,DF,Mallorca,25,1995,36,36,3181,35.3,0,0,0,0,0,0,4,0,0.3,0.3,0.7,1.0,25,70,5,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
583,Jesús Vallejo,es ESP,DF,Real Madrid,24,1997,5,4,341,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
584,Manu Vallejo,es ESP,"MF,FW",Alavés,24,1997,11,2,370,4.1,1,1,2,1,0,0,0,0,0.7,0.7,0.3,1.0,5,8,25,0.24,0.24,0.49,0.24,0.49,0.16,0.08,0.24,0.16,0.24,Matches
585,Manu Vallejo,es ESP,"FW,MF",Valencia,24,1997,9,0,98,1.1,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,2,1,6,0.00,0.00,0.00,0.00,0.00,0.14,0.09,0.23,0.14,0.23,Matches
586,Federico Valverde,uy URU,MF,Real Madrid,23,1998,31,19,1833,20.4,0,1,1,0,0,0,2,0,0.9,0.9,1.7,2.6,76,129,86,0.00,0.05,0.05,0.00,0.05,0.05,0.08,0.13,0.05,0.13,Matches
587,José Luis García Vayá,es ESP,MF,Levante,22,1998,29,23,2012,22.4,0,0,0,0,0,0,9,0,0.6,0.6,2.2,2.8,24,130,24,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches
588,Jesus Vazquez,es ESP,DF,Valencia,18,2003,15,8,813,9.0,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,26,21,38,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
589,Kevin Vázquez,es ESP,DF,Celta Vigo,28,1993,17,16,1334,14.8,0,1,1,0,0,0,3,0,0.4,0.4,1.2,1.6,15,44,80,0.00,0.07,0.07,0.00,0.07,0.03,0.08,0.11,0.03,0.11,Matches
590,Lucas Vázquez,es ESP,DF,Real Madrid,30,1991,29,20,1833,20.4,3,0,3,3,0,0,3,0,2.2,2.2,2.5,4.7,58,108,156,0.15,0.00,0.15,0.15,0.15,0.11,0.12,0.23,0.11,0.23,Matches
591,Gabriel Veiga,es ESP,MF,Celta Vigo,19,2002,7,0,108,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,5,9,4,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
592,Unai Vencedor Paris,es ESP,MF,Athletic Club,20,2000,34,29,2383,26.5,0,0,0,0,0,0,4,0,0.9,0.9,0.7,1.6,16,180,20,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06,Matches
593,Gonzalo Verdú,es ESP,DF,Elche,32,1988,19,16,1397,15.5,0,0,0,0,0,0,11,0,0.1,0.1,0.0,0.1,1,23,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
594,Mikel Vesga,es ESP,MF,Athletic Club,28,1993,32,17,1358,15.1,2,0,2,2,0,0,7,2,1.0,1.0,0.9,1.9,16,95,15,0.13,0.00,0.13,0.13,0.13,0.07,0.06,0.13,0.07,0.13,Matches
595,Rúben Vezo,pt POR,DF,Levante,27,1994,32,27,2420,26.9,0,0,0,0,0,0,4,0,0.6,0.6,0.5,1.1,21,87,8,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
596,Aleix Vidal,es ESP,"DF,MF",Espanyol,31,1989,31,21,1901,21.1,2,0,2,2,0,0,10,0,0.7,0.7,2.3,3.0,44,78,120,0.09,0.00,0.09,0.09,0.09,0.03,0.11,0.14,0.03,0.14,Matches
597,Nacho Vidal,es ESP,DF,Osasuna,26,1995,35,33,2902,32.2,0,1,1,0,0,0,9,0,1.2,1.2,2.2,3.4,31,93,80,0.00,0.03,0.03,0.00,0.03,0.04,0.07,0.10,0.04,0.10,Matches
598,Dídac Vilà,es ESP,"DF,MF",Espanyol,32,1989,9,1,203,2.3,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,4,10,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
599,Tonny Vilhena,nl NED,"MF,FW",Espanyol,26,1995,17,13,928,10.3,1,1,2,1,0,0,4,0,0.8,0.8,0.9,1.8,17,29,60,0.10,0.10,0.19,0.10,0.19,0.08,0.09,0.17,0.08,0.17,Matches
600,Daniel Villahermosa,es ESP,MF,Espanyol,20,2001,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
601,Asier Villalibre,es ESP,FW,Athletic Club,23,1997,19,3,548,6.1,2,0,2,2,0,0,0,0,2.4,2.4,0.1,2.5,12,3,49,0.33,0.00,0.33,0.33,0.33,0.40,0.02,0.41,0.40,0.41,Matches
602,Gonzalo Villar,es ESP,MF,Getafe,23,1998,10,2,298,3.3,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.7,7,14,5,0.00,0.30,0.30,0.00,0.30,0.12,0.11,0.23,0.12,0.23,Matches
603,Vitolo,es ESP,MF,Getafe,31,1989,7,1,221,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,8,13,22,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06,Matches
604,Daniel Vivian,es ESP,DF,Athletic Club,22,1999,24,22,1986,22.1,2,1,3,2,0,0,2,0,1.3,1.3,0.5,1.8,3,56,2,0.09,0.05,0.14,0.09,0.14,0.06,0.02,0.08,0.06,0.08,Matches
605,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29,1992,21,10,914,10.2,1,2,3,1,0,0,4,0,1.3,1.3,0.5,1.7,27,45,39,0.10,0.20,0.30,0.10,0.30,0.12,0.05,0.17,0.12,0.17,Matches
606,Nikola Vukčević,me MNE,MF,Levante,29,1991,6,0,118,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,9,0,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
607,Daniel Wass,dk DEN,"DF,FW",Atlético Madrid,32,1989,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
608,Daniel Wass,dk DEN,MF,Valencia,32,1989,19,19,1582,17.6,1,1,2,1,0,0,6,0,1.8,1.8,0.6,2.5,13,77,22,0.06,0.06,0.11,0.06,0.11,0.10,0.04,0.14,0.10,0.14,Matches
609,Iñaki Williams,gh GHA,FW,Athletic Club,27,1994,38,32,2777,30.9,8,5,13,7,1,1,4,0,14.1,13.3,5.7,19.0,76,45,316,0.26,0.16,0.42,0.23,0.39,0.46,0.18,0.64,0.43,0.61,Matches
610,Nico Williams,es ESP,MF,Athletic Club,19,2002,34,11,1337,14.9,0,0,0,0,0,0,4,0,2.6,2.6,1.5,4.1,82,27,147,0.00,0.00,0.00,0.00,0.00,0.17,0.10,0.27,0.17,0.27,Matches
611,Okay Yokuşlu,tr TUR,"DF,MF",Getafe,27,1994,11,5,465,5.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,8,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
612,Okay Yokuşlu,tr TUR,"DF,MF",Celta Vigo,27,1994,8,1,140,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,5,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
613,Joseba Zaldúa,es ESP,DF,Real Sociedad,29,1992,24,14,1172,13.0,0,0,0,0,0,0,6,0,0.1,0.1,0.2,0.3,17,37,57,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Matches
614,Oier Zarraga,es ESP,MF,Athletic Club,22,1999,31,8,1166,13.0,1,0,1,0,1,1,5,0,1.3,0.5,0.2,0.7,24,74,37,0.08,0.00,0.08,0.00,0.00,0.10,0.01,0.12,0.04,0.05,Matches
615,Luca Zidane,dz ALG,GK,Rayo Vallecano,23,1998,8,8,645,7.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
616,Igor Zubeldia,es ESP,DF,Real Sociedad,24,1997,26,19,1648,18.3,0,1,1,0,0,0,7,0,0.6,0.6,1.0,1.6,8,63,3,0.00,0.05,0.05,0.00,0.05,0.03,0.05,0.09,0.03,0.09,Matches
617,Martín Zubimendi,es ESP,MF,Real Sociedad,22,1999,36,26,2591,28.8,2,1,3,2,0,0,4,0,2.2,2.2,0.6,2.8,24,129,23,0.07,0.03,0.10,0.07,0.10,0.08,0.02,0.10,0.08,0.10,Matches
